person,prop,ppa,date,date_precision,date_prop,date_propLabel,pqv,s
https://beyond-notability.wikibase.cloud/entity/Q572,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q510,1899-01-01T00:00:00Z,9,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/740f25c56dff70d4931a89d7358e610d,https://beyond-notability.wikibase.cloud/entity/statement/Q572-6275b384-48f9-ffed-8f00-3c04c5df8652
https://beyond-notability.wikibase.cloud/entity/Q508,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q1367,1900-01-01T00:00:00Z,9,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/3f093c9a27e9362ee69eee1bc433ef19,https://beyond-notability.wikibase.cloud/entity/statement/Q508-a051b076-4090-d974-e8d7-40861bfec240
https://beyond-notability.wikibase.cloud/entity/Q848,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q31,1900-05-16T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/15c3e137cf67be58e6a9fc2683bf9c75,https://beyond-notability.wikibase.cloud/entity/statement/Q848-d4436c74-4740-14b4-aa58-b86d33de3928
https://beyond-notability.wikibase.cloud/entity/Q882,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q292,1902-03-26T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/effffe2ea405955215e2cea59aecdfee,https://beyond-notability.wikibase.cloud/entity/statement/Q882-72833db6-4ca3-7db4-467a-cf4e0eef5e87
https://beyond-notability.wikibase.cloud/entity/Q836,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q31,1898-02-02T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/14121e1643a5f9ebadeb519c768029c3,https://beyond-notability.wikibase.cloud/entity/statement/Q836-1930d2c2-4c21-fd3f-e7b6-8bd81492dfa8
https://beyond-notability.wikibase.cloud/entity/Q988,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q1918,1899-01-01T00:00:00Z,9,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/740f25c56dff70d4931a89d7358e610d,https://beyond-notability.wikibase.cloud/entity/statement/Q988-d74b22d5-47ec-baea-1197-8a82264047ff
https://beyond-notability.wikibase.cloud/entity/Q1081,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q31,1895-11-13T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/55bfc6c27ebecb3dcb69c2c933b08747,https://beyond-notability.wikibase.cloud/entity/statement/Q1081-0ede6835-440c-8db3-0514-ddd3a4e91d06
https://beyond-notability.wikibase.cloud/entity/Q970,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q510,1900-01-01T00:00:00Z,9,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/3f093c9a27e9362ee69eee1bc433ef19,https://beyond-notability.wikibase.cloud/entity/statement/Q970-2e2fe985-4084-49e1-38c7-4556df832d99
https://beyond-notability.wikibase.cloud/entity/Q1047,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q673,1899-01-01T00:00:00Z,9,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/740f25c56dff70d4931a89d7358e610d,https://beyond-notability.wikibase.cloud/entity/statement/Q1047-223c556c-4f01-bb33-fa00-eb845a9b8efb
https://beyond-notability.wikibase.cloud/entity/Q1084,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,1899-02-15T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/e26e95063a826540389a4ddeada276ef,https://beyond-notability.wikibase.cloud/entity/statement/Q1084-d0e8a4a1-484c-3258-3add-299c36f5923e
https://beyond-notability.wikibase.cloud/entity/Q606,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,1898-03-29T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/3384566e13b30f648e6aad41a2d8d5e0,https://beyond-notability.wikibase.cloud/entity/statement/Q606-2111c174-44ba-9c7e-f5c9-c1112f96a9ce
https://beyond-notability.wikibase.cloud/entity/Q735,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,1899-01-15T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/6d0cf28504bc4146995c9bef794f7a9e,https://beyond-notability.wikibase.cloud/entity/statement/Q735-fded5abb-42bb-3bcd-fb07-96e44d6964ee
https://beyond-notability.wikibase.cloud/entity/Q1081,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,1898-09-12T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/ab73415380c36da88b3a26227bb5894a,https://beyond-notability.wikibase.cloud/entity/statement/Q1081-c874077f-4c14-7930-5c50-b1f24b16043f
https://beyond-notability.wikibase.cloud/entity/Q747,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,1899-02-15T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/e26e95063a826540389a4ddeada276ef,https://beyond-notability.wikibase.cloud/entity/statement/Q747-7a1b01a1-4cd3-fb0a-ae87-95854afbcd60
https://beyond-notability.wikibase.cloud/entity/Q1081,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,1898-06-08T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/2c297aaae5869e475617dbf621f5edf3,https://beyond-notability.wikibase.cloud/entity/statement/Q1081-445cf08f-4c20-7db5-c371-d2704e043a17
https://beyond-notability.wikibase.cloud/entity/Q1003,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,1899-03-09T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/14ebe881df3501e0a6feab627e8cf777,https://beyond-notability.wikibase.cloud/entity/statement/Q1003-419909a9-4ef5-1eb1-e6b0-082f049e530d
https://beyond-notability.wikibase.cloud/entity/Q1892,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q1898,1898-03-22T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/d1560823f7296c089b0238ce1f3e1a25,https://beyond-notability.wikibase.cloud/entity/statement/Q1892-214f9633-4c67-54a0-75f1-eb3154c86eaa
https://beyond-notability.wikibase.cloud/entity/Q874,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,1898-08-01T00:00:00Z,10,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/ca988c7a74265db97f9b77f847b4205c,https://beyond-notability.wikibase.cloud/entity/statement/Q874-a45c22c7-4c8c-bc74-e049-1bd00523f379
https://beyond-notability.wikibase.cloud/entity/Q1040,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,1898-08-01T00:00:00Z,10,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/ca988c7a74265db97f9b77f847b4205c,https://beyond-notability.wikibase.cloud/entity/statement/Q1040-e06336fc-446c-5a2a-8189-d512afd6e836
https://beyond-notability.wikibase.cloud/entity/Q941,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,1899-03-10T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/7740be2f4c2800f91b7987b6d1d083db,https://beyond-notability.wikibase.cloud/entity/statement/Q941-4fac7d12-422b-56ed-a48e-cc9d00df0b4f
https://beyond-notability.wikibase.cloud/entity/Q953,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q673,1899-01-01T00:00:00Z,9,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/740f25c56dff70d4931a89d7358e610d,https://beyond-notability.wikibase.cloud/entity/statement/Q953-c1429900-4719-8847-128f-daa3663f18bf
https://beyond-notability.wikibase.cloud/entity/Q995,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,1898-04-21T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/fb4a7c446d826d4941076f0254406efd,https://beyond-notability.wikibase.cloud/entity/statement/Q995-12f71622-496a-09ab-ed79-a7df32e78e8f
https://beyond-notability.wikibase.cloud/entity/Q849,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,1898-06-21T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/4d6998b3a12eafd07d99f5bc8fa8824f,https://beyond-notability.wikibase.cloud/entity/statement/Q849-3107e540-40fa-5f15-165c-9fe670976795
https://beyond-notability.wikibase.cloud/entity/Q1020,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q649,1899-01-01T00:00:00Z,9,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/740f25c56dff70d4931a89d7358e610d,https://beyond-notability.wikibase.cloud/entity/statement/Q1020-f97d1af3-4e19-27a6-db2f-60b0c5751cd8
https://beyond-notability.wikibase.cloud/entity/Q852,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q432,1898-06-16T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/d4eab8a711e18bdc00afffdb00bc9080,https://beyond-notability.wikibase.cloud/entity/statement/Q852-d4288277-4751-565f-dd7d-96d867fa4e28
https://beyond-notability.wikibase.cloud/entity/Q1005,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q1930,1898-03-26T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/4cad248bf8373055a1f5aa35b3bd078b,https://beyond-notability.wikibase.cloud/entity/statement/Q1005-d88b87ec-4d7f-0db8-4250-eae366a04d55
https://beyond-notability.wikibase.cloud/entity/Q884,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,1899-01-01T00:00:00Z,9,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/740f25c56dff70d4931a89d7358e610d,https://beyond-notability.wikibase.cloud/entity/statement/Q884-5f3a9570-4cd4-25cd-6435-ffb9f67a5ce1
https://beyond-notability.wikibase.cloud/entity/Q991,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q432,1898-03-19T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/eb6f2ece82249faea9a72bed648458e7,https://beyond-notability.wikibase.cloud/entity/statement/Q991-c5c440b8-46f1-1f03-cb02-1bb9e5dcd796
https://beyond-notability.wikibase.cloud/entity/Q747,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q1889,1899-01-23T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/8d31294dd69448ac812bda6573efcf4c,https://beyond-notability.wikibase.cloud/entity/statement/Q747-1d77ebbf-4c8d-21a5-f350-fa1117046faf
https://beyond-notability.wikibase.cloud/entity/Q894,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,1898-03-16T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/40a7ab249a8cfb35269673f9b89056fe,https://beyond-notability.wikibase.cloud/entity/statement/Q894-263905e8-4091-16d2-46f4-ff8739133e77
https://beyond-notability.wikibase.cloud/entity/Q836,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,1898-06-01T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/dea97baf2804534f417e896f192aad1e,https://beyond-notability.wikibase.cloud/entity/statement/Q836-91b1b8d3-4659-27d9-6caf-15e4ffe49103
https://beyond-notability.wikibase.cloud/entity/Q668,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q673,1899-01-01T00:00:00Z,9,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/740f25c56dff70d4931a89d7358e610d,https://beyond-notability.wikibase.cloud/entity/statement/Q668-e78c364c-4257-6b30-4c7d-ecadbacdcd04
https://beyond-notability.wikibase.cloud/entity/Q892,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q1320,1898-11-14T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/fbb2a3579e004484823ba13cf000fb8e,https://beyond-notability.wikibase.cloud/entity/statement/Q892-67a124df-4851-49cf-bc67-783641c36191
https://beyond-notability.wikibase.cloud/entity/Q911,https://beyond-notability.wikibase.cloud/entity/P24,https://beyond-notability.wikibase.cloud/entity/Q31,1908-11-17T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/8a7a6d72457de3c761a43d122c6973fb,https://beyond-notability.wikibase.cloud/entity/statement/Q911-585fb77d-41ca-965f-922f-9575d39ccf5b
https://beyond-notability.wikibase.cloud/entity/Q835,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,1904-03-17T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/6cb27b76344f75108dc844e181d167c5,https://beyond-notability.wikibase.cloud/entity/statement/Q835-73f027b7-4dcd-88d3-4ba2-bc18959a2f83
https://beyond-notability.wikibase.cloud/entity/Q992,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,1904-01-01T00:00:00Z,9,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/e28873959a4a88508507ca1e5407c159,https://beyond-notability.wikibase.cloud/entity/statement/Q992-cb5cfcbd-4a70-fa04-2a6e-791cf9ded899
https://beyond-notability.wikibase.cloud/entity/Q812,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,1918-01-11T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/344658048f90f138eb8cdbd2a7025945,https://beyond-notability.wikibase.cloud/entity/statement/Q812-26573f42-4842-8890-1716-82a2c58bcc4d
https://beyond-notability.wikibase.cloud/entity/Q2004,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,1917-12-15T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/56f3ec5a0c4eae7b153155c182153acc,https://beyond-notability.wikibase.cloud/entity/statement/Q2004-5c7eaa82-40c4-2dea-0688-aac8ff44db58
https://beyond-notability.wikibase.cloud/entity/Q60,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,1904-01-01T00:00:00Z,9,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/e28873959a4a88508507ca1e5407c159,https://beyond-notability.wikibase.cloud/entity/statement/Q60-148059f3-477f-607b-02be-2f9ab4e636f7
https://beyond-notability.wikibase.cloud/entity/Q1098,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q29,1918-06-05T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/c0617af26ab24b17fab574e2ca72e445,https://beyond-notability.wikibase.cloud/entity/statement/Q1098-d0c2e2b7-42b8-785a-89b9-5d9805655b04
https://beyond-notability.wikibase.cloud/entity/Q911,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,1904-01-01T00:00:00Z,9,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/e28873959a4a88508507ca1e5407c159,https://beyond-notability.wikibase.cloud/entity/statement/Q911-402f0271-4da5-eb97-27b5-b47024886876
https://beyond-notability.wikibase.cloud/entity/Q928,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,1904-02-15T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/2d324f7e5c5d02aa70f31021346455b5,https://beyond-notability.wikibase.cloud/entity/statement/Q928-460b112d-425f-6d63-d27f-a519be7018d1
https://beyond-notability.wikibase.cloud/entity/Q549,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q510,1911-01-01T00:00:00Z,9,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/a65ac18d4001a6c0d9fc64aa301e5238,https://beyond-notability.wikibase.cloud/entity/statement/Q549-575d9b51-4f46-077e-a4e2-5190ced4bc01
https://beyond-notability.wikibase.cloud/entity/Q60,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q1,1910-06-23T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/6a25420f64480782fba931f12d6db991,https://beyond-notability.wikibase.cloud/entity/statement/Q60-0463f510-425e-14ce-64ba-5a19793f3515
https://beyond-notability.wikibase.cloud/entity/Q569,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,1917-01-16T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/9dcccacb09f2b512f3da2322bfd72bd1,https://beyond-notability.wikibase.cloud/entity/statement/Q569-a1222329-4717-ecd3-291b-eef2b085d397
https://beyond-notability.wikibase.cloud/entity/Q60,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q1,1909-05-06T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/758314f745def49e3c44e5895b0db99a,https://beyond-notability.wikibase.cloud/entity/statement/Q60-b5bb49c7-450c-6814-eb0f-f46133be5509
https://beyond-notability.wikibase.cloud/entity/Q1124,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q1,1910-06-30T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/34baaadddbdff96a9c24d78502ed07d1,https://beyond-notability.wikibase.cloud/entity/statement/Q1124-f66360fe-4d3c-39c7-03c3-e61b7f3da3d2
https://beyond-notability.wikibase.cloud/entity/Q881,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,1904-01-26T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/d2b271fcdda209dd84658195a14e9ded,https://beyond-notability.wikibase.cloud/entity/statement/Q881-18f15ffa-4f99-08b8-e68a-124c8abfc92c
https://beyond-notability.wikibase.cloud/entity/Q1006,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,1918-01-07T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/59f5f8859ec6feb95aca9e290ff1e4f3,https://beyond-notability.wikibase.cloud/entity/statement/Q1006-8aa0add4-47e5-23cf-a4bf-35a9e3f57a33
https://beyond-notability.wikibase.cloud/entity/Q573,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q580,1910-01-01T00:00:00Z,9,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/295757114b37ef5712cef8fe79708ba5,https://beyond-notability.wikibase.cloud/entity/statement/Q573-0a98e3ca-4df4-7db6-23e1-31a06cf6d31d
https://beyond-notability.wikibase.cloud/entity/Q569,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q3274,1918-02-11T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/b2ac038ebfb2739e32b1ffbcd15e4768,https://beyond-notability.wikibase.cloud/entity/statement/Q569-0b0ec9dc-49ab-ea57-b196-9e586a0d0eef
https://beyond-notability.wikibase.cloud/entity/Q2004,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q772,1917-11-28T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/3b04911d03dc4bd86c99323dcc3d29a7,https://beyond-notability.wikibase.cloud/entity/statement/Q2004-494b4ace-4ae4-c1cf-1696-886e755d41df
https://beyond-notability.wikibase.cloud/entity/Q569,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,1917-04-18T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/6d2349d257a29478c490f061aaac9b81,https://beyond-notability.wikibase.cloud/entity/statement/Q569-e558f8f4-4bd7-886a-813c-6786d9f9d742
https://beyond-notability.wikibase.cloud/entity/Q782,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,1904-01-01T00:00:00Z,9,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/e28873959a4a88508507ca1e5407c159,https://beyond-notability.wikibase.cloud/entity/statement/Q782-490511be-49f7-96df-768f-f7ac6448293e
https://beyond-notability.wikibase.cloud/entity/Q1090,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,1904-02-17T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/0d6135b294c8645f691f8fa713a5fdb6,https://beyond-notability.wikibase.cloud/entity/statement/Q1090-bb6f22cf-42a1-3578-ba37-cc9a0ebd01a9
https://beyond-notability.wikibase.cloud/entity/Q549,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q1919,1909-01-01T00:00:00Z,9,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/c5ea56433b2c37e9b5b6d6417a10eb4f,https://beyond-notability.wikibase.cloud/entity/statement/Q549-56f69500-4be2-4fc3-dd88-9cc123bd646f
https://beyond-notability.wikibase.cloud/entity/Q483,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q29,1918-04-03T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/ec7ce6fdbd862a9e730b796db5f797ca,https://beyond-notability.wikibase.cloud/entity/statement/Q483-c48fd01d-430f-2a46-2b5b-b5b273c514f5
https://beyond-notability.wikibase.cloud/entity/Q747,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,1903-12-17T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/e2897d84d75106475207331af6f21df8,https://beyond-notability.wikibase.cloud/entity/statement/Q747-105e0697-4a5d-5b1d-b122-2cc75b2fbc43
https://beyond-notability.wikibase.cloud/entity/Q947,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,1895-03-21T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/85b9b8fa4e481e43b0280824a6f9bb01,https://beyond-notability.wikibase.cloud/entity/statement/Q947-bc23362e-49e2-0a90-6fbf-b119691b283b
https://beyond-notability.wikibase.cloud/entity/Q1081,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,1896-04-19T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/8ec18811abc4867298f4591247da034c,https://beyond-notability.wikibase.cloud/entity/statement/Q1081-1cb3dc45-4e41-c755-b255-996fb0a78afe
https://beyond-notability.wikibase.cloud/entity/Q1007,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,1896-04-15T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/0123b56d322cbd16758f5207df29ab93,https://beyond-notability.wikibase.cloud/entity/statement/Q1007-0591ad80-4222-8958-bc66-43c491280224
https://beyond-notability.wikibase.cloud/entity/Q1010,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,1896-05-19T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/31cdb8bce3a6c47864b5cf2de5a5ca5a,https://beyond-notability.wikibase.cloud/entity/statement/Q1010-60e319ca-4533-15c1-926d-d515a672f466
https://beyond-notability.wikibase.cloud/entity/Q503,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,1895-09-28T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/cc34fc852df8f83c1badf32d405900bb,https://beyond-notability.wikibase.cloud/entity/statement/Q503-83bb64d3-4477-ff6e-0da3-0f3f522975c0
https://beyond-notability.wikibase.cloud/entity/Q928,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,1910-03-16T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/6d9bbe5b46a948966c8620985ac15c0a,https://beyond-notability.wikibase.cloud/entity/statement/Q928-ed503d22-4b0c-e62e-763d-4bca76d55148
